id,book_url,review_url,title,content,rating,useful_count,useless_count,useful_ratio,replies_count,reviewer_name,reviewer_url,published_at,crawled_at
908,https://book.douban.com/subject/10594787/,https://book.douban.com/review/5571885/,爱在孤独的尽头,"前些天，在拥挤、喧嚣的火车上读完了这本关于爱情的不朽之作。当时，在漫长的旅途之中体味一场更为漫长的人生之旅，只觉的沧海桑田，其中细味，还未来得及深深咀嚼。  　　         只是昨天的某些瞬间，走在这平常城市的街道之上，看到油漆门窗的小店门口，一片神秘的...

                         (展开)",5.0,342,22,0.9396,0,夕西然,https://www.douban.com/people/4646789/,2012-09-03 20:07:57,
909,https://book.douban.com/subject/10594787/,https://book.douban.com/review/5551268/,加西亚·马尔克斯谈《霍乱时期的爱情》 /申宝楼译,"问：《霍乱时期的爱情》是你获得诺贝尔文学奖后的第一部小说，获奖一事对你有什么影响？ 　　答：第一个影响是我不得不中断我写作中的小说。得知获奖的消息时，我已经开始写这本书了。当时我曾不切实际地想，举行发奖仪式和接受访者采访后，我便可以重新开始这本小说的写作...

                         (展开)",5.0,331,8,0.9764,0,enson,https://www.douban.com/people/52411351/,2012-08-18 11:08:55,
910,https://book.douban.com/subject/10594787/,https://book.douban.com/review/7588035/,我这么看，你怎么看？（很长，严重剧透）,"这篇书评可能有关键情节透露

                            自我识字以来从没有一本书给我带来如此复杂的感受。读完当天甚至久不能寐。看到一半我就开始怀着一种纠结的心态，既想看下去又厌恶看下去，文笔让我欢喜情节却让我愤怒。情绪起起伏伏，直至今日。     看到书名的一刻，我觉得必是讲一个大灾大难中轰轰烈烈的爱情故事，翻开...

                         (展开)",2.0,316,13,0.9605,0,INUYASHA,https://www.douban.com/people/46776691/,2015-09-01 13:40:09,
911,https://book.douban.com/subject/10594787/,https://book.douban.com/review/1029715/,《霍乱时期的爱情》——关于爱情的百科全书,"这篇书评可能有关键情节透露

                        对这部小说，我事先完全没有提防，甚至看到题目如同畅销小说般名叫《霍乱时期的爱情》的时候，我也没有放在心上，但到看完的时候，我惊诧了，惊诧于两件事：一是马尔克斯居然真的跑去写爱情，二是马尔克斯居然可以一点都不魔幻现实主义的。在这篇“魔幻色彩降到0”的小说里，他...

                         (展开)",5.0,229,6,0.9745,0,克劳克罗,https://www.douban.com/people/clockcrow/,2006-03-06 22:35:27,
912,https://book.douban.com/subject/10594787/,https://book.douban.com/review/5807498/,还是没太明白,"马尔克斯在《霍乱时期的爱情》中告诉我们：女神和高帅富57年的婚姻非常圆满，高帅富丈夫死了之后女神和屌丝（这时已经是当上了公司董事长逆袭之后的屌丝）的第二春也十分幸福。所以一个老套的问题：关于女人应当选择她不爱的有钱人还是她爱的穷人，我觉得作者的态度十分暧昧。...

                         (展开)",3.0,225,28,0.8893,0,Ateh_,https://www.douban.com/people/GarboW/,2013-03-11 21:05:03,
913,https://book.douban.com/subject/10594787/,https://book.douban.com/review/6136179/,情圣在左，疯子在右。是臆想症不是爱情,"是看到书的简介里有说这本书包罗了各式各样的爱情才去看的。  好吧，的确有各式各样的：有纯情的初恋，苦涩长久的暗恋、肝肠寸断的失恋，放纵情欲的性爱之恋，以及在一个小女孩身上找初恋影子的变态之恋。  我相信会有不少在琼瑶奶奶的“你是风儿我是沙”式的浪漫爱情浸淫中、...

                         (展开)",3.0,193,8,0.9602,0,狸。,https://www.douban.com/people/48913363/,2013-06-27 14:07:36,
914,https://book.douban.com/subject/10594787/,https://book.douban.com/review/6243398/,与死亡为邻的浓郁爱情,"他摸索着在黑暗中握住她的手，发现她的手正在等待，她希望把手留在他手中。 告别时，他想吻她的面颊，她拒绝了。 看到他刻意为她从头到脚的全新打扮，她羞红了脸。 分开不久便渴望相见，假装“碰见”，再双双装出吃惊的样子。 她主动握他的手，他惊惶失措，心仿佛凝固了。 他试...

                         (展开)",5.0,121,5,0.9603,0,石头摇篮,https://www.douban.com/people/3064233/,2013-08-23 16:30:38,
915,https://book.douban.com/subject/10594787/,https://book.douban.com/review/10008043/,虚幻的爱,"这场幻影长达半个多世纪，阿里萨说过:“死亡让我感到唯一的痛苦，便是不能为爱而死。”他心中始终有股执念，那就是对费尔明娜的爱，永远是他人生中唯一的指引。 现实中他和费尔明娜真正交流只有过两次，一次开始，一次结束。中间大量的时间，都是以那诗般的手笔，来传达自己的...

                         (展开)",4.0,139,1,0.9929,0,落叶🍂,https://www.douban.com/people/143291523/,2019-02-27 00:27:14,
916,https://book.douban.com/subject/10594787/,https://book.douban.com/review/7517523/,霍乱时期的爱情,"一  　　  　　如果在阅读中掩去作者的姓名背景，我也将毫不怀疑地断定，这本充满迟暮感伤的书，出自一位老者。不过在此之前，我已获得了关于此书的初步印象：它完成于1985年，当时57岁的加西亚•马尔克斯，于四年前得到诺贝尔奖，正享有着与日俱增的世界性荣耀。  　　作为...

                         (展开)",4.0,127,23,0.8467,0,棟棟,https://www.douban.com/people/130636059/,2015-07-03 10:14:49,
917,https://book.douban.com/subject/10594787/,https://book.douban.com/review/5577135/,爱情是否真的存在,"最开始的时候，我以为这又是一个讲衰老的故事，越看到后面越不然，我从中读到了对爱情的深刻探讨，什么是爱情？她是否真的存在，抑或根本就是虚构出来的？这是不是生活所必须的？ 今天早上醒来忽然想起，文中最开始那个自杀的摄影师的爱情故事并没有在后面继续讲述，而之前却做...

                         (展开)",4.0,90,5,0.9474,0,白开水的灵魂,https://www.douban.com/people/53402355/,2012-09-08 14:39:18,
918,https://book.douban.com/subject/10594787/,https://book.douban.com/review/7591735/,魔幻爱情故事——《霍乱时期的爱情》有感,"这篇书评可能有关键情节透露

                        在经历了五十三年七个月零十一天的日日夜夜后，这部绵延半个多世纪的爱情故事结束于弗洛伦蒂诺·阿里萨对载有他和费尔明娜·达萨的霍乱汽轮的航程许下期限。 “一生一世。”他说。 故事戛然而止。一生一世，简短的四个字又一次概括了整本书的内容，包括那些忠贞的、隐秘的、粗...

                         (展开)",5.0,86,8,0.9149,0,疯了的绿咬鹃,https://www.douban.com/people/71393251/,2015-09-05 12:47:22,
919,https://book.douban.com/subject/10594787/,https://book.douban.com/review/5161972/,爱情时期的纪律,"这是一次让我目眩神迷的阅读体验，或者说，这是一本爱情故事百科全书，如果说至死不渝是爱情的100，逢场作戏是爱情的0，那么他就算没有写满这之间的一百个正整数的爱情可能性，也写了九十七八了。在私人体会上，他解答了，或者说，满足了我对爱情的所有了解。  每一个对着别人...

                         (展开)",4.0,84,2,0.9767,0,菠菜,https://www.douban.com/people/Sising/,2011-11-09 19:04:28,
920,https://book.douban.com/subject/10594787/,https://book.douban.com/review/6136297/,生命的本质是孤单,"我个人认为，整本书旨在揭示一个道理：生命的本质就是孤单。  费尔明娜和弗洛蒂诺认识的时候都是十三五岁，还是未成年。费因为对生活的好奇而暂时地懵懂地接受弗给予的所谓爱情。老马说了，其实费根本就不知道，好奇心也是爱情的种种伪装之一。  费的生活一直是很单调。被老爸...

                         (展开)",5.0,73,3,0.9605,0,laopopo,https://www.douban.com/people/62042906/,2013-06-27 15:07:24,
921,https://book.douban.com/subject/1060068/,https://book.douban.com/review/2131134/,三毛作品的出版顺序,"我想从头到尾系统地看三毛的书，所以找了三毛作品的出版顺序，供想读三毛的人参考：  1．《撒哈拉的故事》 1976年5月初版  2．《雨季不再来》 1976年7月初版  3．《稻草人手记》 1977年6月初版  4．《哭泣的骆驼》 1977年8月初版  5．《温柔的夜》 1979年2月初版  6．《娃娃...

                         (展开)",5.0,2275,21,0.9909,0,清隐,https://www.douban.com/people/2854997/,2009-07-11 01:05:03,
922,https://book.douban.com/subject/1060068/,https://book.douban.com/review/1091231/,三毛住在我心脏的哪个部分？,"我的心脏有我的拳头那么大，主要由4个心腔和4组瓣膜组成。不幸的是，他们统统被一些家伙霸占了。占领左心房的是一些雷打不动的人，杰克伦敦，王尔德，茨威格，他们攻势很猛，我想他们可能永远都赖在那里不走。而左心室住的是两个黑暗的男人――芥川龙之介和爱伦坡，两个类...

                         (展开)",4.0,1097,25,0.9777,0,甲🎹,https://www.douban.com/people/lurenjia/,2006-11-17 16:30:34,
923,https://book.douban.com/subject/1060068/,https://book.douban.com/review/6165532/,沙漠之花,"这篇书评可能有关键情节透露

                        “我每想你一次，天上便落下一粒沙，从此便有了撒哈拉。” 很早以前读到这个句子时，便被包含其中的深情深深震撼。该是怎样的女子才写得出这样绝美独特的句子？直到翻开了这本《撒哈拉的故事》答案才渐渐清晰起来。 这个浪漫、真性情、勇敢潇洒的人，仅凭一张照片感应到的前世...

                         (展开)",5.0,864,34,0.9621,0,李南瓜🐱,https://www.douban.com/people/49579775/,2013-07-16 20:15:35,
924,https://book.douban.com/subject/1060068/,https://book.douban.com/review/1122519/,怀念那个叫ECHO的女子,"很小时就开始看她的书，心下十分羡慕有人可以活得如此洒脱。   只穿一件蓝棉布裙，往凉帽上插一把香菜就可以走路去结婚了，那种平平淡淡的简单，让小女生在拥挤的红尘中向往不已。   爱她的生活态度，寻求自然与单纯，从台北到德国，从撒哈拉到美利坚，这个自由而又敏感的女子...

                         (展开)",4.0,513,13,0.9753,0,康韵笛,https://www.douban.com/people/kellykelly/,2007-02-10 23:30:33,
925,https://book.douban.com/subject/1060068/,https://book.douban.com/review/6153016/,三毛和荷西的故事,"三毛与荷西 初识荷西时，三毛正在马德里上大学三年级，而荷西只不过她学校附近就读的一名高中生，但一次偶然的机会，也就是圣诞节晚上，头上一顶法国帽的荷西却在她所居住的公寓楼下等她送她节日礼物与祝   福！那时三毛根本就未将比自己小几岁的荷西怀任何想法，而心底里却有...

                         (展开)",5.0,409,12,0.9715,0,你看起来很好吃,https://www.douban.com/people/52792786/,2013-07-08 17:49:24,
926,https://book.douban.com/subject/1060068/,https://book.douban.com/review/5532523/,《撒哈拉的故事》：寻梦,"这篇书评可能有关键情节透露

                        前世的乡愁铺展在眼前， 一匹黄沙万丈的布， 当我被这天地玄黄牢牢捆住， 漂流的心， 在这里慢慢一同落生， 呼啸长空的风， 卷去了不同的路， 天地就这么交出它的秘密， 那时沙漠便不只是沙漠， 沙漠化为一口小井， 井里面一双水的眼睛， 荡出一抹微笑。                      ...

                         (展开)",5.0,266,4,0.9852,0,huihui,https://www.douban.com/people/huangshihui/,2012-08-04 00:24:53,
927,https://book.douban.com/subject/1060068/,https://book.douban.com/review/16304766/,重读《撒哈拉的故事》,"看豆瓣记录，我在2015年就标记读过了《撒哈拉的故事》，但不知咋的，一点儿印象也没有。于是姑且把今天当做我第一次完整的读完三毛的一本书吧。 很早就知道三毛了，在大学时期，她的书常出现在我前任的随时物品中。尤其是一起旅行的时候，我前任总会带着《万水千山走遍》，那时...

                         (展开)",5.0,180,0,1.0,0,杨迪,https://www.douban.com/people/tieliuwudi/,2024-11-18 17:40:47,
928,https://book.douban.com/subject/1060068/,https://book.douban.com/review/8516745/,情感真挚的作品,"这篇书评可能有关键情节透露

                        《撒哈拉的故事》是一系列以沙漠为背景的故事。 因为一本地理杂志的吸引，三毛背着行囊走进了荒凉单调的撒哈拉沙漠，在沙漠中寻找感受生活的真善美，书中每个故事都充溢着一种浪漫、浓情的异域情调，字里行间反映着大沙漠独有的地形地貌与风土人情。《撒哈拉的故事》主要描写了...

                         (展开)",4.0,74,2,0.9737,0,梦里花落知多少,https://www.douban.com/people/156831903/,2017-05-03 19:19:36,
929,https://book.douban.com/subject/1060068/,https://book.douban.com/review/2151793/,沙漠里太寂寞  只许留给自由的灵魂,"这篇书评可能有关键情节透露

                        看的echo的第一本书并不是撒哈拉，而是《雨季不再来》。最开始是被再版的清新包装吸引而买的，看着看着，就把她的书几乎都搬回了家。  《雨季》里满是活泼的腔调，字里行间无不折射出年少的纯真与美好。再读《撒哈拉》，其实并没有落差很大的感觉。也许是从雨季里就了解到Echo...

                         (展开)",5.0,57,1,0.9828,0,gakki,https://www.douban.com/people/gakkilee/,2009-07-19 22:12:10,
930,https://book.douban.com/subject/1060068/,https://book.douban.com/review/8463710/,予我一匹马，与你仗剑走天涯。,"ECHO. 我每想你一次，天上便落下一粒沙，从此便有了撒哈拉。 三毛的生活，我是实打实的羡慕的。 看到过这样几句话 比起那些不停拍照的游客，我觉得这个姑娘更懂得真正的旅行。——就是喜欢。 三毛的生活，并不是刻意的多姿多彩，而是她用心感受生活，喜欢生活。我相信，这应该...

                         (展开)",5.0,51,2,0.9623,0,夏天想吃冰淇淋,https://www.douban.com/people/1513590/,2017-04-07 13:18:34,
931,https://book.douban.com/subject/1060068/,https://book.douban.com/review/1889157/,夜读三毛,"手边放了一套《三毛全集》，总想不起来看，因为大多都在很多年前读过，所以提不起重读的兴趣。只是赶上偶尔兴起，加上夜里不想睡，想起过去的一些事情，才会从盒子里顺手抽出一本，一看却是她的第一本文集《撒哈拉的故事》。挺有意思的是，这两天音响里放的是一张陶喆的老...

                         (展开)",4.0,54,9,0.8571,0,bookbug,https://www.douban.com/people/bookbug/,2009-03-17 16:38:22,
932,https://book.douban.com/subject/1060068/,https://book.douban.com/review/9202444/,你好，撒哈拉,"三毛，一个身边人都热爱的名字。 她善良，勇敢，享受生活，爱抱不平， 有着我们大多数人的喜怒哀乐。 撒哈拉 频频出现在我们的地理图册上 却从未有过新的见解。 在我看来，不过佩戴了世界上最大的沙漠这个形容词。 一开始我甚至连她名字都不知晓，但不否认身边的人都在看这本书...

                         (展开)",5.0,47,2,0.9592,0,不吃辣了,https://www.douban.com/people/173132514/,2018-03-05 10:49:51,
933,https://book.douban.com/subject/1060068/,https://book.douban.com/review/4622129/,生活，或者爱情，从来都是千回百转。,"记得当年年纪小，  你爱谈天我爱笑。  有一回并肩坐在桃树下， 　 风在树梢鸟在叫。 　 不知怎么睡着了， 梦里花落知多少。  年少的时候读这样的文字，总是感动于这字里行间的温暖，像是缓缓流淌在心间的小溪流，悄无声息的流动，欣喜于这平凡故事带来的淡淡温馨。  我算是极其...

                         (展开)",4.0,49,3,0.9423,0,风褛。,https://www.douban.com/people/princess921129/,2011-02-12 13:06:13,
934,https://book.douban.com/subject/1060068/,https://book.douban.com/review/2184762/,重读三毛,"与其说是重读三毛，不如说是重读《撒哈拉的故事》，这是三毛书中我最喜欢的一部。为她在其中描绘的或浪漫或新奇或惊险或苦闷的沙漠生活，也为其中闪现的人性光辉与乐观主义精神。   　　看过一本杂志，把读书的女人分为三类。一等女人读哲学，二等女人读张爱玲，三等女...

                         (展开)",5.0,46,2,0.9583,0,欧儿,https://www.douban.com/people/4722324/,2009-08-01 15:56:17,
935,https://book.douban.com/subject/1060068/,https://book.douban.com/review/8035138/,她比小燕子更勇敢，却也更多情,"初中。第一次听语文老师说作家三毛这个人时，我还记得当时课上我的第一反应：三毛啊，就那个很可怜的流浪的小孩啊，小时候谁没看过啊。 底下一阵欢笑！ 我倒不记得语文老师当时是怎么一句一句耐心得给我们说三毛这个人的了，总之从那以后，我就开始留意这个经常全世界浪啊浪的...

                         (展开)",5.0,40,0,1.0,0,二呆,https://www.douban.com/people/57997401/,2016-08-09 14:58:51,
936,https://book.douban.com/subject/1060068/,https://book.douban.com/review/6383982/,1973，那场风花雪月的事,"由我住的地方到小镇上快要四十分钟，没有车，只好走路去。漫漫的黄沙，无边而庞大的天空下，只有我们两个渺小的身影在走着，四周寂寥得很，沙漠，在这个时候真是美丽极了。 　　 　　""你也许是第一个走路结婚的新娘。""荷西说。          ...

                         (展开)",5.0,37,1,0.9737,0,子不語,https://www.douban.com/people/SilentX/,2013-11-07 17:50:02,
937,https://book.douban.com/subject/1060068/,https://book.douban.com/review/6384347/,啊~呸,"这篇书评可能有关键情节透露

                        小时候就听一些哥哥姐姐讲过三毛的故事，以至于很长一段时间以为《沙漠流浪记》是张乐平即《三毛流浪记》和《三毛从军记》后又一部系列。长大后，她的生平也从不同渠道大概了解过一些，包括原来是出生在重庆的黄桷桠，包括在卫生间双腿盘在马桶上自杀，包括一些女生叽叽喳喳的...

                         (展开)",1.0,43,12,0.7818,0,浪迹天涯肖卿欣,https://www.douban.com/people/Korn/,2013-11-07 22:26:38,
938,https://book.douban.com/subject/1060068/,https://book.douban.com/review/9078091/,给我希望的那些故事,"高中最觉辛苦的时候，尤其喜欢三毛，每日饭前饭后空暇总喜欢看一两篇三毛，从《撒哈拉沙漠》到《梦里花落知多少》，从《雨季不再来》到《万水千山走遍》，我从三毛身上汲取着向上乐天的力量，走过中二强说愁的少女时期。 她坚强地忍受病痛，倔强地要坚持自我，执着着要活出光彩...

                         (展开)",5.0,30,0,1.0,0,如是,https://www.douban.com/people/151621608/,2018-01-16 23:38:30,
939,https://book.douban.com/subject/1060068/,https://book.douban.com/review/1015108/,喜欢她...........,"第一次读三毛的时候，我小学六年级，是《闹学记》吧，欢腾而热闹。当时只是觉得很好玩，没见过这样写书的。就高兴的买了全集来看。 不过三毛也说过。希望读者，看她的书的时候，就要觉得很快乐，很好玩。 记得90年代三毛很火过一阵子，大概当时的文艺青年都为她那种沧桑的浪漫...

                         (展开)",4.0,30,2,0.9375,0,小堇,https://www.douban.com/people/1058692/,2005-12-15 10:04:07,
940,https://book.douban.com/subject/1060068/,https://book.douban.com/review/9185843/,潇洒，随性如三毛,"大多数人都说最爱三毛的撒哈拉沙漠，也确实是这本流传最广最有知名度，可是在我看来三毛的一整个系列就像是她本人一样，从小时候到后来长大成人再到老去，这些书记录了她人生的每个阶段，和每个阶段不同的心境，都是极好的，看着那些文字，她本人的一生就像一幅画卷毫无保留的...

                         (展开)",5.0,44,18,0.7097,0,Lemons,https://www.douban.com/people/162606139/,2018-02-26 19:17:30,
941,https://book.douban.com/subject/1060852/,https://book.douban.com/review/1245359/,如此寂寞，如此苍凉,"萧红的书，这是我第一次看，竟觉得再没有一个女作家能及得上她。那些字句，最平常不过，却在心里一点一点蚀出一个大坑，空空落落的直想落泪。  常道人生是苦乐参半，有时乐观一点，就把吃苦当吃补，斩钉截铁对自己说只要努力奋斗，总会有柳暗花明的一天。憋着挺着，不敢松懈，...

                         (展开)",5.0,1752,86,0.9532,0,mado1983,https://www.douban.com/people/mado1983/,2007-11-23 06:29:28,
942,https://book.douban.com/subject/1060852/,https://book.douban.com/review/7110701/,人这动物，真不是好动物,"1937年8月，淞沪抗战爆发。9月下旬萧红和萧军离开上海抵达汉口，在蒋锡金位于武昌水陆前街小金龙巷21号的住处落下脚来。《呼兰河传》就是从这时开始创作的。到1940年9月《星岛日报•星座》（香港）开始连载（至当年12月底连载完毕），其间已经过了三年。这三年中，萧红经历了...

                         (展开)",5.0,657,8,0.988,0,石头摇篮,https://www.douban.com/people/3064233/,2014-09-25 20:56:54,
943,https://book.douban.com/subject/1060852/,https://book.douban.com/review/2821878/,墙头上的一朵红花,"（一） 冬天读萧红是什么感觉？冷。图书馆的空调不知何故总也升不上温度，读到《商市街》的时候因为温度和情绪的双重低落我开始浑身发颤，而那时还是文艺女青年叫做悄吟的萧红正蜷缩在商市街上某间冰冷的屋子里等待着被她唤作“郎华”的萧军。读《商市街》是很痛苦的体验，一个...

                         (展开)",5.0,595,14,0.977,0,糖罐子,https://www.douban.com/people/ofcandy/,2009-12-05 17:32:59,
944,https://book.douban.com/subject/1060852/,https://book.douban.com/review/1224346/,她们曾仰望同一片星空:冰心、丁玲、萧红人生交往纪事,"1、鲁迅的预言        1936年5月，埃德加·斯诺在去延安前最后一次拜访了鲁迅。当时斯诺夫人海伦·福斯特正在为斯诺编选的小说集《活的中国》撰写题为《现代中国文学运动》的长篇论文，受其委托，斯诺向鲁迅询问了23个大问题。其中第三个问题是：包括诗人和...

                         (展开)",4.0,211,17,0.9254,0,海阔天空,https://www.douban.com/people/tangjihede/,2007-10-17 14:21:19,
945,https://book.douban.com/subject/1060852/,https://book.douban.com/review/1541376/,睁开闭眼看,"沈从文从不给人负担，他的边城是可以＂睁眼＂看的。我还记的年轻的高中语文教师念他的文章时悠然的样子，真是赏心悦目。他的湘行散记写的那么美，完全归结于岸边的情人正在等待他的归来。郎才女貌，遂成佳话。如果沈从文属于右派，萧红就是左派了。同样写乡土，沈从文的是庙廊...

                         (展开)",5.0,186,8,0.9588,0,棒棒糖,https://www.douban.com/people/juogu/,2008-10-31 06:14:10,
946,https://book.douban.com/subject/1060852/,https://book.douban.com/review/5340691/,温柔的人承受地土,"盖因才疏闻寡，对萧红的印象，还是缘起那篇脍炙人口的妙文，《回忆鲁迅先生》。更确切地说，是那个经典的乔衣片段，“裙子配的颜色不对，红的不能配紫的；绿的也不能配紫的”，散漫细腻的笔调，极其生活化的叙述，一下子把这位教科书教父拉下了神坛，变成了接地气的欧吉桑。 印...

                         (展开)",5.0,166,5,0.9708,0,小凿子,https://www.douban.com/people/xiaozaozi/,2012-03-11 21:55:39,
947,https://book.douban.com/subject/1060852/,https://book.douban.com/review/2906219/,一生究竟要多少悲苦，才能让文字透纸生凉,"我读呼兰河传时是个闷热夏夜，连空气都粘糊糊的，但对着薄薄的的一本连书页都略有些泛黄的小说，只觉得满纸苍凉，力透纸背的苍凉。     像她自己说的一样——“满天星光，满屋月亮，人生何如，为什么这么悲凉？”          书中曾有一段写到扎彩铺，“要做人，先做一个...

                         (展开)",5.0,157,6,0.9632,0,OHfuuuuuuck,https://www.douban.com/people/whatthefuuuuck/,2010-01-02 01:21:05,
948,https://book.douban.com/subject/1060852/,https://book.douban.com/review/7170854/,洛神之殇,"这篇书评可能有关键情节透露

                        前些日子有一部非常文艺的电影在电影院上映了，名字叫做《黄金时代》，乍一听还以为是王小波的名著被翻拍成了电影。现在我们都知道，这部电影讲的不是王小波，而是一名伟大的中国女作家，她的名字叫做萧红，被封为30年代的文学“洛神”。 为什么要在这里提“洛神”？因为曹植曾...

                         (展开)",5.0,98,0,1.0,0,快乐骞子,https://www.douban.com/people/Jan2ooo/,2014-10-29 21:24:18,
949,https://book.douban.com/subject/1060852/,https://book.douban.com/review/2941884/,冬夜的旅人,"1940年12月20日，萧红在香港完成了追忆童年时光的《呼兰河传》。当时是南国的严冬，可究竟不比萧红的故乡黑龙江呼兰河城。萧红在《呼兰河传》的开头写道：  严冬封锁了大地的时候，大地则满地裂着口。从南到北，从东到西，几尺长的、一丈长的、还有好几丈长的，它们毫无方向地...

                         (展开)",5.0,84,3,0.9655,0,Simonoth,https://www.douban.com/people/czdjl/,2010-01-18 22:50:12,
950,https://book.douban.com/subject/1060852/,https://book.douban.com/review/5351716/,《呼兰河传》的双重叙事视角,"萧红，一位天赋异禀的才女，一个多灾多难的女人。她出生于北方小城呼兰，在那里度过了寂寞的童年，为了躲避包办婚姻离家。在经历了情感生活的挫折磨难与战乱中的颠沛流离，最终在香港凄凉离世。在她身上，一直保有一种小女孩的性格。纤细而敏感，顽皮又灵慧，温润及忧郁，倔强...

                         (展开)",5.0,59,0,1.0,0,何许人,https://www.douban.com/people/lx.echo/,2012-03-19 11:37:11,
951,https://book.douban.com/subject/1060852/,https://book.douban.com/review/4546904/,呼兰河的记忆，童年的记忆,"小时，祖父对她说：“快长大吧！长大了就好了。”而她说：“‘长大’是‘长大’了，而没有‘好’。” 当七十年前的萧红在香港回望遥远的故乡，我相信她是寂寞的。读《呼兰河传》，我看到的，是一个寂寞的女子在与她曾经美好的时光道别，思念遥远的呼兰河城，记起满城的寂寞和荒...

                         (展开)",5.0,55,5,0.9167,0,七叶,https://www.douban.com/people/cloudyxiaoxiang/,2010-12-25 12:30:33,
952,https://book.douban.com/subject/1060852/,https://book.douban.com/review/1219489/,《呼兰河传》——个体生命的精神家园与社会人民的悲悯情怀,"我一直觉得中国现当代的女作家是乏善可陈的，而萧红绝对是一个例外。一部《呼兰河传》，就足以奠定她在中国文学史上的地位。     《呼兰河传》首先是表达了作者个人对于儿时童年的追忆和东北小镇家乡的怀恋。因为作为个体生命，其最基本的是生存的需要，当萧红在香港卧病时，也...

                         (展开)",5.0,40,4,0.9091,0,王贤,https://www.douban.com/people/eastlife/,2007-10-07 17:55:57,
953,https://book.douban.com/subject/1060852/,https://book.douban.com/review/1040623/,写给萧红，我最爱的女人,"（前话：这是我去年写的一篇文章，本没打算过贴到这儿来。今天发觉豆瓣没有关于萧红的评论。无需多言，推荐萧红的小说《小城三月》、《呼兰河传》等，不限此册）  正文：关于萧红的传记很多，大概很多人都是先了解到一点她的身世，其次才读到她作品吧。我却不是，在我读书的历...

                         (展开)",5.0,35,2,0.9459,0,OY,https://www.douban.com/people/yabahua/,2006-04-25 23:00:21,
954,https://book.douban.com/subject/1060852/,https://book.douban.com/review/9187890/,读《呼兰河传》，说说我眼中的萧红,"这篇书评可能有关键情节透露

                        是一年还是两年前，某一个微信公众号大咖在网络上发了电影《黄金时代》的影评。题目中称萧红为“饥饿贱货”，该电影演出的正是萧红短暂的一生。那时我只知道萧红是作家，我没有看过她的一部作品，我对她一无所知，或许她的品质确实不怎么样，但是，我不认为一个正常的人可以在...

                         (展开)",4.0,22,2,0.9167,0,布卤,https://www.douban.com/people/asl1234567/,2018-02-27 16:07:08,
955,https://book.douban.com/subject/1060852/,https://book.douban.com/review/6111401/,不朽的画卷,"很多年前曾看过一遍，如今再看，震动丝毫不减。这本书的妙处，首先在于它采取了一个四五岁小孩子的视角。小孩子是什么都能看见，然而又什么都不懂的。在她的眼睛里，呼兰河这个地方似乎相当美好，仿佛每件事都透着新鲜，因为新鲜，所以也有趣。然而读者一路读下来，却渐渐地不...

                         (展开)",5.0,19,0,1.0,0,wizard,https://www.douban.com/people/wizard/,2013-06-18 15:55:26,
956,https://book.douban.com/subject/1060852/,https://book.douban.com/review/6352290/,如果不给这本书写个稍微长点的书评就白读了！,"本来是想通过这本书讲讲我的童年的，结果一时脑子糊了，组织不起来语言了。  那就先说说萧红。一个一生坎坷、漂泊流离的女人。她在散文里描绘的所经历过的饥饿、寒冷、窘迫，会把人看得心惊胆战。  三十多岁病逝在异乡。她这辈子经历的凄风苦雨终究没有得到足够的补偿。  童年...

                         (展开)",5.0,19,1,0.95,0,湘玉给你溜肥肠,https://www.douban.com/people/Alage/,2013-10-24 21:45:48,
957,https://book.douban.com/subject/1060852/,https://book.douban.com/review/1272967/,似水流年的孤寂－我眼中的萧红,"记不清是哪一年了，是高二还是高一，那一年，要放寒假了，我去帮好友收拾东西，在她寝室的地上，看到了一本叫做《呼兰河传》的书。从那一刻起，萧红走进了我的人生。  那个寒假，酷爱读书的我把这本书看了又看。看到睡觉时都不忍丢手。那淡淡的文字，和淳朴的画面，萧红像是邻...

                         (展开)",5.0,19,1,0.95,0,侠骨香,https://www.douban.com/people/xiaguxiang/,2008-01-03 09:20:35,
958,https://book.douban.com/subject/1060852/,https://book.douban.com/review/5137879/,末世中的生机,"BBC的记录片说美国蓝调音乐是“Poetic tales of lives untouched by either lipstick, or collars""。天然去雕饰，是属于蓝调音乐的诗意。萧红的《呼兰河传》也应归于此列。 萧红文字的美如入化境。体现了中文字独特的美，节奏明快，表现力十足，又不失细腻灵巧，正如史湘云的身...

                         (展开)",5.0,19,3,0.8636,0,小小风也,https://www.douban.com/people/breezee/,2011-10-21 06:46:16,
959,https://book.douban.com/subject/1060852/,https://book.douban.com/review/2488178/,萧红的“萧”与“红”,"萧红的文字给我的感觉，就像她的名字。    “萧”，有秋天的感觉，寂寞、悲凉。萧红的文字读来总是让人觉得有很深很深的寂寞感。但是这种寂寞绝不是声嘶力竭地喊出来的。相反，萧红表达寂寞悲哀之类的感情一直相当克制，她只用很淡很淡的语气言说寂寞和悲哀，又沉静又温软...

                         (展开)",5.0,17,1,0.9444,0,热带植物,https://www.douban.com/people/whaletutu/,2009-10-10 21:28:21,
